title,title_alternative1,title_alternative2,rating,votes,type_serie,cover,state,followers,categories,related,episodes,description,reactions_like,reactions_funny,reactions_love,reactions_surprise,reactions_angry,reactions_sad,reactions_total
Shounen Maid,none,none,4.6,246,ANIME,https://www3.animeflv.net/uploads/animes/covers/2450.jpg,FINALIZADO,1941,Comedia|Recuentos de la vida|Shoujo,,12.0,"Hihiro Komiya es un enérgico estudiante de colegio que vive con su madre. A él se le dan muy bien las tares del hogar, y el lema de su madre es, Sin trabajo, no hay comida. Tras el repentino fallecimiento de su madre, un hombre que dice ser su tío, Madoka Taketori, le invita a vivir con él. Chihiro le rechaza en un principio, pero cuando ve el desastre que tiene por casa, comienza a limpiarla. Entonces, Madoka le ofrece un trato: si va a vivir con él, a cambio el joven se encargará de la limpieza. Chihiro acepta el trato, pero, de repente, se ve vestido como una maid.",12,2,79,1,1,1,96
Anne Happy♪,none,none,4.7,218,ANIME,https://www3.animeflv.net/uploads/animes/covers/2448.jpg,FINALIZADO,1237,Comedia|Escolares|Recuentos de la vida,,12.0,"La historia está protagonizada por la clase 1-7 de la Academia Tennogofune, donde se reúnen todos los estudiantes con “mal karma” o mala suerte. Hibari, que estudia en esta clase, conoce a la desafortunada Hanako y a la siempre enferma Botan en su primer día de clase, y juntas intentarán convertir su vida escolar en una vida feliz.",11,4,40,0,0,0,55
Onigiri,none,none,4.3,45,ANIME,https://www3.animeflv.net/uploads/animes/covers/2445.jpg,FINALIZADO,616,Comedia|Fantasía|Sobrenatural,,13.0,,6,1,12,2,2,1,24
Bungou Stray Dogs,none,none,4.7,2089,ANIME,https://www3.animeflv.net/uploads/animes/covers/2446.jpg,FINALIZADO,32614,Acción|Comedia|Misterio|Seinen|Sobrenatural,Bungou Stray Dogs 2nd Season (Secuela),12.0,"La historia está protagonizada por una liga de figuras literarias con poderes sobrenaturales, como Ryunosuke Akutagawa, que en la vida real escribió varias novelas y en el manga tiene el poder de transformar su capa en una especie de monstruo. Él y sus compañeros escritores se dedicarán a resolver misterios como parte de la “Agencia Armada de Detectives”. Otros autores japoneses que aparecen en la obra son Rampo Edogawa, Kenji Miyazawa, Osamu Dazai, Atsushi Nakajima, Akiko Yoshino, Yukito Ayatsuji(Another),Natsuhiko Kyogoku (Loups-Garous), Agatha Christie o Dan Brown.",204,62,2044,38,24,18,2390
Phantom of the Kill: Zero kara no Hangyaku,none,none,4.2,115,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/2618.jpg,FINALIZADO,1089,Acción|Aventuras|Fantasía,,1.0,"Este filme es parte de una gran campaña publicitaria llamada “Project Zero”, que también incluirá próximamente una experiencia de realidad virtual, una novela ligera el 26 de diciembre escrita por Takaaki Kaima e ilustrada por Mai.E, una figura de un personaje para este verano, un álbum con la banda sonora para el 24 de diciembre, y un libro de arte.",22,2,20,7,3,2,56
Kuromukuro,none,none,4.6,349,ANIME,https://www3.animeflv.net/uploads/animes/covers/2447.jpg,FINALIZADO,1963,Acción|Ciencia Ficción|Mecha,,26.0,"La historia de la serie se desarrolla en una institución de investigación robótica situada cerca de la famosa Represa de Kurobe de la Prefectura de Toyama en verano de 2016. Durante la construcción original de la presa se descubrió un antiguo artefacto, con lo que se creó el Instituto de Investigación de Kurobe de las Naciones Unidas para su estudio. Intelectuales de todo el mundo se reunieron en el lugar para estudiar el objeto, y los hijos de esos intelectuales dan clases en un instituto especial en el Monte Tate, incluyendo la hija del director del instituto. La historia dará comienzo cuando cierto samurái solitario despierte de nuevo.",15,2,56,6,0,1,80
Netoge no Yome wa Onnanoko ja Nai to Omotta?,none,none,4.5,1459,ANIME,https://www3.animeflv.net/uploads/animes/covers/2449.jpg,FINALIZADO,18428,Comedia|Ecchi|Escolares|Juegos|Romance,,12.0,"Hideki Nishimura es un joven que se confesó a quien creía que era una chica en Internet, pero resultó ser un chico. Este hecho le marcó y lo guarda como un angustioso recuerdo que no cuenta a nadie por lo que juró no creer nunca más a nadie en Internet. Sin embargo, un día una joven de Internet se le confiesa a él, y resulta ser una hermosa muchacha llamada Ako Tamaki. Ako no sabe distinguir la realidad del mundo online, es bastante solitaria y tiene graves problemas de comunicación. Así pues, Hideki y sus amigos de la guild trabajarán juntos para ayudarla.",111,39,590,6,10,2,758
Sousei no Onmyouji,none,none,4.7,2581,ANIME,https://www3.animeflv.net/uploads/animes/covers/2441.jpg,FINALIZADO,20198,Acción|Fantasía|Shounen|Sobrenatural,,50.0,"Rokuro procede de una familia de exorcistas, aunque preferiría ser futbolista, cantante o cualquier otra cosa antes que exorcista. Sin embargo la llegada de una chica llamada Benio despierta su espíritu competitivo y decide aprovechar su potencial como exorcista. Al final, al trabajar juntos se ganan el título de “Exorcistas de las Estrellas Gemelas”, y estarán destinados a casarse para tener un hijo que será el guerrero espiritual definitivo.",139,20,857,26,5,11,1058
Super Lovers,none,none,4.5,958,ANIME,https://www3.animeflv.net/uploads/animes/covers/2444.jpg,FINALIZADO,8615,Comedia|Drama|Recuentos de la vida|Romance|Yaoi,Super Lovers 2 (Secuela)|Super Lovers OVA (Secuela),10.0,"La historia de Super Lovers está protagonizada por un chico de instituto llamado Haru y su madre, que viven en el extranjero. Su madre le ordena que cuide y “civilice” a su hermano adoptivo Ren, un joven salvaje al que no le gusta hablar con las personas. Aunque su relación al inicio no es precisamente un camino de rosas, al ir madurando comienzan a comprenderse el uno al otro.",105,19,1516,23,38,15,1716
Bishoujo Yuugi Unit Crane Game Girls,none,none,2.6,38,ANIME,https://www3.animeflv.net/uploads/animes/covers/2443.jpg,FINALIZADO,62,Comedia|Espacial|Juegos,Bishoujo Yuugi Unit Crane Game Girls Galaxy (Secuela),13.0,,3,0,0,1,2,1,7
Hakuouki: Otogisoushi,none,none,4.1,45,ANIME,https://www3.animeflv.net/uploads/animes/covers/2439.jpg,PROXIMAMENTE,401,Fantasía|Historico|Josei|Samurai,Hakuouki: Shinsengumi Kitan (Historia Principal),0.0,,10,3,42,5,10,8,78
Seisen Cerberus: Ryuukoku no Fatalite,none,none,3.9,322,ANIME,https://www3.animeflv.net/uploads/animes/covers/2436.jpg,FINALIZADO,4205,Aventuras|Fantasía,,13.0,"La historia se desarrolla en un continente regido por la magia y la espada llamado Kunaan en el que el equilibrio de poder entre el Reino Sagrado de Amoria, el Reino de Ishilfen, y el Reino de Vanrodis supone una paz tan frágil e inestable que la más mínima tragedia en alguno de los reinos podría desatar la guerra total en el continente. Otra cuarta fuerza, el dragón maligno Daganzord, reside también en el continente, aunque nadie tiene poder suficiente para detenerle y evitar que siga haciendo arder la tierra allá por donde pasa. Dos personas, Bairo y Kismitete, llevaron a cabo un ritual junto a un grupo de magos para sellar a Daganzord, pero sus intentos se vieron frustrados. Este evento se conoce como la Tragedia de Balbagoa. Hiiro, hijo de Bairo y Kismitete, sobrevive gracias a Giruu, y Hiiro jura vengar la muerte de sus padres, con lo que se dedica a entrenar con la espada. Cuando cumple 16 años, parte en un viaje para asesinar al dragón acompañado por Giruu, quien se opone. Por el camino conocerán a todo tipo de personas e irán sumando compañeros a su misión.",31,2,59,4,13,3,112
Hundred,none,none,4.6,1239,ANIME,https://www3.animeflv.net/uploads/animes/covers/2438.jpg,FINALIZADO,14612,Acción|Ciencia Ficción|Ecchi|Escolares|Harem|Mecha|Romance,,12.0,"La historia de acción y combates de ciencia ficción está protagonizada por los Hundred, las únicas armas que pueden enfrentarse a las misteriosas formas de vida llamadas Savage que atacan la Tierra. para convertirse en un Maestro de las Artes Militares entrenado en el uso de los Hundred, el protagonista, Hayato Kisaragi, se une a la ciudad-barco academia Little Garden. Allí se encuentra con una chica llamada Emil Crossford que afirma que estaba deseando verle y con quien compartirá cuarto, además de que parece que le conoce de alguna parte. Por si no tenía suficiente, recibe un reto de la “Reina”, la más poderosa estudiante, Claire Harvey.",78,17,355,12,5,4,471
Bakuon!!,none,none,4.6,134,ANIME,https://www3.animeflv.net/uploads/animes/covers/2435.jpg,FINALIZADO,1178,Comedia|Recuentos de la vida|Seinen,,12.0,,6,3,38,1,0,2,50
Joker Game,none,none,4.7,201,ANIME,https://www3.animeflv.net/uploads/animes/covers/2440.jpg,FINALIZADO,1768,Drama|Historico|Militar,,12.0,"La historia se desarrolla en 1937, en la Segunda Guerra Mundial. El teniente coronel Yuki del Ejército Imperial de Japón crea la “Agencia D”, un equipo de inteligencia bajo su mando y tutela. El Estado Mayor del Ejército asigna al teniente Sakuma la misión de observar el rendimiento de la unidad. La Agencia D despliega una amplia red para encontrar agentes más allá del personal del ejército japonés y Yuki establece principios que van en contra de las doctrinas del Ejército Imperial: “No mates, que no te maten, que no te capturen”. Así, Yuki entrena a un grupo de operativos que llevarán a cabo misiones contra fuerzas nacionales y extranjeras.",6,0,21,0,0,0,27
Re:Zero kara Hajimeru Isekai Seikatsu,none,none,4.6,5561,ANIME,https://www3.animeflv.net/uploads/animes/covers/2433.jpg,FINALIZADO,32448,Drama|Fantasía|Psicológico|Suspenso,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow (Historia Paralela)|Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season (Secuela),25.0,"En la historia, Subaru Natsuki es un estudiante corriente de instituto que se pierde en un mundo alternativo, donde una preciosa chica de pelo plateado lo rescata. Para devolverle el favor decide quedarse con ella, pero el destino con el que carga la muchacha es mucho más pesado de lo que Subaru puede imaginar. Los enemigos atacan sin descanso, uno tras otro, hasta que finalmente mueren tanto él como la chica. Es entonces cuando Subaru descubre que tiene el poder de dar marcha atrás en el tiempo y volver al inicio de la historia, al punto en el que llegó al mundo desconocido. El problema es que él es el único que recuerda lo ocurrido.",198,32,1108,44,26,28,1436
Kaitou Joker 3rd Season,none,none,3.8,18,ANIME,https://www3.animeflv.net/uploads/animes/covers/2434.jpg,FINALIZADO,74,Aventuras|Comedia|Misterio|Shounen,Kaitou Joker 2nd Season (Precuela)|Kaitou Joker 4th Season (Secuela),13.0,,1,0,6,1,0,0,8
12-sai.: Chicchana Mune no Tokimeki,none,none,4.6,211,ANIME,https://www3.animeflv.net/uploads/animes/covers/2437.jpg,FINALIZADO,2123,Escolares|Romance|Shoujo,12-Sai. Chiccha na Mune no Tokimeki 2nd Season (Secuela),12.0,"La historia comienza con Hanabi, una niña de sexto grado que no es ni una adulta ni una niña. Ella se ocupa de cuestiones tales como presenciar accidentalmente los besos de su maestra, y preocupándose por experimentar cambios fisiológicos antes de sus amigos. La serie representa preocupaciones inocentes de una niña de 12 años de edad, y el primer amor.",10,3,111,2,3,1,130
Kidou Senshi Gundam Unicorn RE:0096,none,none,4.6,63,ANIME,https://www3.animeflv.net/uploads/animes/covers/2427.jpg,FINALIZADO,327,Acción|Ciencia Ficción|Drama|Espacial|Mecha|Militar,Mobile Suit Gundam Unicorn (Resumen),22.0,"Han pasado 3 años desde la Segunda Guerra de Neo Zeon y en un acontecimiento sin precedentes, Syam Vist junto a su nieto Cardeas Vist y cabeza de la Fundación Vist planean entregar el objeto que encontró en las ruinas de Laplace a comienzos del Universal Century a los remanentes de Zeon, dicho objeto ahora es conocido como la Caja de Laplace. Si la Caja es puesta en manos de Zeon podría significar la caída del gobierno de la Federación. En medio de todo esto, la vida de un muchacho llamado Banagher Links cambiará para siempre cuando, en un encuentro confuso, cruce su camino con una joven llamada Audrey Burne y obligado por las circunstancias, se convierta en el piloto de la llave para abrir la caja, el Gundam Unicorn.",1,1,10,0,0,0,12
Kuma Miko,none,none,4.4,158,ANIME,https://www3.animeflv.net/uploads/animes/covers/2432.jpg,FINALIZADO,1240,Comedia|Recuentos de la vida|Seinen,Kuma Miko Specials (Historia Paralela),12.0,"La historia cómica está protagonizada por Machi Amayadori, una joven de 14 años que vive en una zona rural de Tohoku y cuyo mejor amigo de la infancia es Natsu… un oso que habla. Con la ayuda de su fiel amigo, Natsu intenta prepararse para su próxima vida en la ciudad.",11,1,6,1,1,1,21
Boku no Hero Academia,none,none,4.6,6512,ANIME,https://www3.animeflv.net/uploads/animes/covers/2430.jpg,FINALIZADO,73543,Acción|Comedia|Escolares|Shounen|Superpoderes,Boku no Hero Academia 2nd Season (Secuela),15.0,"Las personas no nacen igual. El protagonista de esta historia es uno de esos casos raros que nacen sin superpoderes, pero esto no le impedirá perseguir su sueño: ser un gran héroe como el legendario All-Might. Para convertirse en el héroe que quiere ser, se apuntará a una de las academias de héroes más prestigiosas del país: Yueiko. Con la ayuda de su ídolo, All-Might, ¿podrá convertirse en un verdadero héroe?",2780,469,13429,378,258,186,17500
Pan de Peace!,none,none,4.3,61,ANIME,https://www3.animeflv.net/uploads/animes/covers/2431.jpg,FINALIZADO,358,Comedia|Escolares|Recuentos de la vida,,13.0,"La serie está protagonizada por Minami, una chica un tanto cabezahueca que acaba de comenzar el instituto y que adora comer pan para desayunar. Las cosas horneadas son para ella la felicidad máxima, y entre sus compañeros están el confiable Yu, la pastelera Fuyumi y la independiente Noa.",4,0,11,2,0,1,18
Macross Δ,none,none,4.5,216,ANIME,https://www3.animeflv.net/uploads/animes/covers/2354.jpg,FINALIZADO,1446,Acción|Ciencia Ficción|Espacial|Mecha|Militar|Música|Romance,Macross Frontier (Precuela),26.0,"Cinco chicas conformarán la “Unidad Táctica de Sonido” Walküre, el que será el primer gran grupo exclusivamente femenino de la franquicia. El grupo Walküre luchará contra el Var Syndrome que está consumiendo la galaxia, apareciendo también el misterioso equipo de Valquirias conocido como los Caballeros Aéreos del Reino del Viento.",9,0,49,3,0,0,61
Ragnastrike Angels,none,none,3.7,211,ANIME,https://www3.animeflv.net/uploads/animes/covers/2426.jpg,PROXIMAMENTE,772,Acción,,0.0,La serie trata sobre chicas de un tamaño de 38 metros peleando.,34,55,77,13,76,12,267
Endride,none,none,4.2,154,ANIME,https://www3.animeflv.net/uploads/animes/covers/2429.jpg,FINALIZADO,3089,Aventuras|Fantasía,,24.0,"La historia se desarrollará en Endra, un mundo desconocido bajo la superficie de la Tierra. Es un mundo completamente diferente en el que la gigante Adamas brilla en lo alto. Shun Asanaga es un estudiante de secundaria corriente de quince años, pero muy positivo, y que vive en la “Tierra de arriba”. Ha descubierto un misterioso cristal en la compañía de investigación científicia de su padre, y cuando lo toca, se transporta a Endra. Allí conoce al príncipe Emirio, que odia al Rey Deurzai y acaba de cumplir los 16 años. Tiene edad para ascender al trono y blande un arma para poder buscar venganza, pero la diferencia de fuerza entre él y el rey al que odia, es insuperable para él. Capturado y hecho prisionero por Deruzain, Emirio ha perdido la esperanza. En ese momento, los muros de la prisión se distorsiona y Shun aparece entre ellos. Dos jóvenes que viven en Endra: uno que quiere volver a su antiguo mundo y uno que busca venganza.",24,2,39,2,4,0,71
Jojo no Kimyou na Bouken: Diamond wa Kudakenai,none,none,4.5,1871,ANIME,https://www3.animeflv.net/uploads/animes/covers/2422.jpg,FINALIZADO,8829,Acción|Aventuras|Comedia|Drama|Shounen|Sobrenatural,Jojo's Bizarre Adventure: Stardust Crusaders 2nd Season (Precuela)|JoJo no Kimyou na Bouken: Ougon no Kaze (Secuela),39.0,"Han pasado 11 años desde la derrota de Dio, el archienemigo de los Joestar. En 1999, Jotaro Kujo fue hasta Morioh, en la ciudad S de la Prefectura M, en Japón, para encontrar el hijo secreto de su abuelo Joseph Joestar, Josuke Higashikata. Sin embargo, Josuke posee la misma habilidad que Jotaro: el Stand. Como si Jotaro los hubiera invocado, un nuevo grupo de usuarios de Stands comienza a actuar. Hay algo en esta ciudad... Josuke actuará para salvar Morioh, la ciudad en la que nació y creció.",133,33,775,21,12,14,988
Terra Formars: Revenge,none,none,3.9,438,ANIME,https://www3.animeflv.net/uploads/animes/covers/2423.jpg,FINALIZADO,2069,Acción|Ciencia Ficción|Drama|Espacial|Seinen|Terror,Terra Formars (Precuela),13.0,"Con la Tierra cada vez más sobrepoblada, se pone en marcha un plan para terraformar Marte usando moho y cucarachas. Cerca de 500 años después de lanzar el plan, una misión a Marte, es enviada para ver los resultados del proyecto y para descubrir más sobre el extraño virus marciano que asola la Tierra. Todos los partícipes de la misión han recibido ADN de varias formas de vida en la Tierra para defenderse en Marte, puesto que las cucarachas en 500 años han evolucionado hasta convertirse en criaturas humanoides gigantes conocidas como ""Terraformars"". ¡Llega la secuela de la serie que continúa con la historia!",16,0,36,12,17,6,87
Gakusen Toshi Asterisk 2nd Season,none,none,4.7,1201,ANIME,https://www3.animeflv.net/uploads/animes/covers/2425.jpg,FINALIZADO,10488,Ciencia Ficción|Comedia|Ecchi|Escolares|Fantasía|Harem|Romance|Sobrenatural,Gakusen Toshi Asterisk (Precuela),12.0,"Invertia, la catástrife astral que aniquiló muchas ciudades en el siglo XX, supuso también el nacimiento de una nueva raza de humanos con habilidades especiales: los Genestella. Al mismo tiempo, se encontró un elemento especial en el interior del meteoro, ""maná"", que ayudó a que la humanidad diera un salto tecnológico. En Rikka, la ciudad académica sobre el agua, el ""Asterisk"" como muchos la llaman, estudiantes de seis escuelas se preparan para un torneo que se celebra anualmente y que enfrenta a los mejores estudiantes. Ayato Amagiri, de la Academia Seidoukan, se enfrentará al reto acompañado de Julis, la Bruja de las Llamas Resplandecientes.",52,5,297,4,1,4,363
"Gyakuten Saiban: Sono ""Shinjitsu,"" Igiari!",none,none,4.5,177,ANIME,https://www3.animeflv.net/uploads/animes/covers/2424.jpg,FINALIZADO,2175,Comedia|Drama|Misterio|Policía,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! Season 2 (Secuela)",24.0,"Franquicia de videojuegos perteneciente al género de la aventura conversacional y novela gráfica desarrollada por Capcom, conocida en Japón como Gyakuten Saiban, la cual tiene numerosos juegos, novelas y adaptaciones al manga, ademas de una película con actores reales e incluso ha sido adaptado a un musical. También ha participado en numerosos crossover. Como letrado los esperan asesinatos, investigaciones y juicios a los que deberán enfrentar para descubrir la verdad.",13,2,23,1,1,0,40
Aggressive Retsuko,アグレッシブ烈子,Aggretsuko,4.6,369,ANIME,https://www3.animeflv.net/uploads/animes/covers/3102.jpg,FINALIZADO,1666,Comedia|Música|Recuentos de la vida,,11.0,"Retsuko es una panda roja antropomórfica de 25 años, soltera, Sangre tipo “A”, quien trabaja en el departamento de contabilidad de una compañía comercial japonesa. Retsuko sufre la constante frustración cotidiana por sus avasalladores superiores y sus desagradables compañeros de trabajo. Por ello, desahoga sus emociones en el bar de karaoke todas las noches, donde canta death metal. Después de cinco años de rutina diaria de trabajo, la relación con sus compañeros de trabajo comienza a cambiar, lo que modificará su vida para mejor... o para peor.",21,13,91,1,3,1,130
Uchuu Patrol Luluco,none,none,4.6,115,ANIME,https://www3.animeflv.net/uploads/animes/covers/2418.jpg,FINALIZADO,701,Acción|Aventuras|Comedia|Espacial,,13.0,,8,1,17,1,1,1,29
Mayoiga,none,none,4.1,396,ANIME,https://www3.animeflv.net/uploads/animes/covers/2421.jpg,FINALIZADO,2540,Drama|Misterio|Psicológico|Terror,,12.0,"Treinta jóvenes hombres y mujeres reunidos en un sospechoso autobús turístico. ¿Su destino? La elusiva y posiblemente imaginaria aldea de Nanakimura, un lugar del que se dice que en él se puede llevar una existencia utópica, libre de los obstáculos que impone el mundo… O eso dicen los rumores, la leyenda urbana. “Desesperados por el mundo real… deseosos de escapar de su tediosa vida diaria… queriendo comenzar sus vidas de cero…” El autobús se adentra en las montañas cargado con treinta personas, cada una de ellas con sus propias expectativas y sus propias heridas en el corazón… Y así, el lugar al que llegan los treinta es una aldea deshabitada en la que se siente el tenue aroma de la vida, pese a su notable estado de abandono. ¿Cuál es la verdad que Nanakimura esconde a estas treinta personas?",40,3,54,3,3,5,108
Ushio to Tora (TV) 2nd Season,none,none,4.8,522,ANIME,https://www3.animeflv.net/uploads/animes/covers/2420.jpg,FINALIZADO,2298,Comedia|Demonios|Shounen|Sobrenatural,Ushio to Tora (TV) (Precuela),13.0,Segunda temporada de Ushio to Tora,18,0,60,1,1,5,85
Kagewani: Shou,none,none,4.0,51,ANIME,https://www3.animeflv.net/uploads/animes/covers/2419.jpg,FINALIZADO,363,Misterio|Sobrenatural|Suspenso|Terror,Kagewani (Precuela),13.0,,11,0,11,2,2,1,27
Brotherhood: Final Fantasy XV,none,none,4.5,106,OVA,https://www3.animeflv.net/uploads/animes/covers/2417.jpg,FINALIZADO,1365,Acción,,5.0,,29,1,54,5,1,2,92
Bakuon!! Ova,none,none,4.5,55,OVA,https://www3.animeflv.net/uploads/animes/covers/2416.jpg,FINALIZADO,267,Carreras|Deportes|Recuentos de la vida|Seinen,,1.0,Ova incluida en el séptimo volumen del manga.,11,2,29,0,2,0,44
PriPara Movie: Mi~nna no Akogare♪ Let's Go☆Prix Paris,none,none,4.1,22,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/2619.jpg,FINALIZADO,96,Escolares|Música|Recuentos de la vida|Shoujo,,1.0,,2,1,22,0,1,1,27
Kanojo to Kanojo no Neko: Everything Flows,none,none,4.7,538,ANIME,https://www3.animeflv.net/uploads/animes/covers/2414.jpg,FINALIZADO,3772,Psicológico|Recuentos de la vida|Romance,,4.0,,43,5,253,5,4,103,413
Shin Gekijouban Initial D: Legend 3 - Mugen,none,none,4.6,75,PELÍCULA,https://www3.animeflv.net/uploads/animes/covers/2616.jpg,FINALIZADO,365,Carreras|Deportes|Seinen,Shin Gekijouban Initial D: Legend 2 - Tousou (Precuela),1.0,,16,3,38,2,0,1,60
"Kono Danshi, Mahou ga Oshigoto Desu.",none,none,4.3,185,ANIME,https://www3.animeflv.net/uploads/animes/covers/2412.jpg,FINALIZADO,1150,Fantasía|Magia|Yaoi,"Kono Danshi, Sekka ni Nayandemasu (Historia Paralela)",4.0,,11,1,162,2,2,2,180
Noblesse: Awakening,none,none,4.7,292,OVA,https://www3.animeflv.net/uploads/animes/covers/2411.jpg,FINALIZADO,2559,Acción|Escolares|Sobrenatural|Vampiros,Noblesse: Pamyeol-ui Sijak (Precuela),0.0,,129,14,445,18,7,12,625
Queen's Blade: Grimoire,none,none,4.4,47,OVA,https://www3.animeflv.net/uploads/animes/covers/2415.jpg,FINALIZADO,580,Acción|Aventuras|Ecchi|Fantasía,,2.0,"La historia se desarrolla después de que finalice el campeonato de la campeona errante Leina. Alicia, maga de la corte real, utiliza magia negra y abre un pasaje a otra dimensión. Desde esa puerta un conejo atrae a Alicia hasta otra dimensión llamada Melfairland, donde se celebra un torneo para premiar a una Queen’s Blade, y Alicia decide participar para encontrar la forma de volver a su mundo.",9,2,15,0,1,0,27
Ajin,none,none,4.6,622,ANIME,https://www3.animeflv.net/uploads/animes/covers/2382.jpg,FINALIZADO,6893,Acción|Misterio|Seinen|Sobrenatural|Terror,Ajin 2nd Season (Secuela),13.0,"Los subhumanos no pueden morir. Aparecieron por primera vez en Africa durante un conflicto bélico, hace diecisete años. A partir de entonces, más especímenes han ido apareciendo en la sociedad humana y, para fines experimentales, el gobierno recompensará generosamente a cualquiera que capture uno. Ajeno a ello, un estudiante de bachillerato se dispone a comenzar sus vacaciones de verano, incapaz de pensar que su vida está a punto de tomar un giro inesperado.",41,2,129,1,7,0,180
Kono Subarashii Sekai ni Shukufuku wo!,Konosuba,none,4.7,4318,ANIME,https://www3.animeflv.net/uploads/animes/covers/2381.jpg,FINALIZADO,42162,Aventuras|Comedia|Fantasía|Sobrenatural,Kono Subarashii Sekai ni Shukufuku wo! 2 (Secuela),11.0,"Esta popular comedia de mundos alternativos gira en torno a Kazuma Satou, un hikkikomori fan a muerte de los videojuegos, el anime y el manga. Un accidente de tráfico pone fin a su vida… o eso debería haber pasado, pero se despierta con una preciosa chica al lado que se presenta diciendo que es una diosa. La chica le dice “Tengo buenas noticias. ¿Te gustaría ir a un mundo alternativo? Puedes llevarte sólo una cosa que te guste” y él le contesta “Entonces, te llevaré a ti”. Con eso, es teletransportado a otro mundo en el que comienza su gran aventura sometiéndose a un rey demonio… aunque antes de eso tiene que trabajar duro para costearse la comida, la ropa y la vivienda. Kazuma quiere vivir en paz, pero la diosa le crea un problema tras otro, y entonces el ejército del rey demonio se fija en él.",381,624,2281,27,41,30,3384
Ao no Kanata no Four Rhythm,none,none,4.6,265,ANIME,https://www3.animeflv.net/uploads/animes/covers/2380.jpg,FINALIZADO,2290,Ciencia Ficción|Deportes|Drama|Escolares,,12.0,"La invención de los Grav-Shoes, unos zapatos especiales que en realidad son dispositivos antigravitacionales, cambia drásticamente el mundo al proporcionar a las personas la capacidad de surcar libremente los cielos. Asuka Kurashina se transfiere a la preparatoria Kunahama, donde conoce a Masaya Hinata y Misaki Tobisawa, quienes le hablan del deporte aéreo de moda: el Flying Circus, o FC para abreviar. Fascinada por este deporte, Asuka se une de inmediato al club de FC de la escuela. Ella y sus compañeras en ocasiones viven momentos de tensión, pero también se apoyan unas a otras en la persecución de sus respectivos objetivos mientras se baten en duelo contra formidables rivales para poder triunfar en el torneo de verano de FC.",13,2,41,1,5,2,64
